                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                0.70665,                0.72604,                 1.1903,                0.85204,                0.80658,                0.86368,                0.67649,                0.82782,                0.82286,                 1.3572,               0.008218,               0.008218,               0.008218
                     57,                0.70335,                0.70807,                 1.1794,                 0.8497,                0.83624,                0.88835,                0.69512,                0.80745,                0.72134,                   1.32,               0.008185,               0.008185,               0.008185
                     58,                0.70278,                0.71275,                 1.1848,                0.89664,                0.81743,                0.87651,                0.69529,                0.79391,                0.71115,                 1.3211,               0.008152,               0.008152,               0.008152
                     59,                0.69493,                0.70411,                 1.1832,                 0.8567,                0.81849,                0.87321,                0.69285,                0.80524,                0.75418,                 1.3176,               0.008119,               0.008119,               0.008119
                     60,                0.69651,                0.70724,                 1.1929,                0.87837,                0.80009,                 0.8751,                0.69548,                0.80349,                0.74593,                 1.3269,               0.008086,               0.008086,               0.008086
                     61,                 0.7017,                0.71411,                 1.1831,                0.85899,                0.81382,                0.86562,                0.68794,                0.80702,                0.73992,                 1.3352,               0.008053,               0.008053,               0.008053
                     62,                0.69425,                0.69939,                  1.181,                0.88721,                0.82276,                0.88036,                0.68412,                0.81639,                0.73677,                 1.3396,                0.00802,                0.00802,                0.00802
                     63,                0.68801,                0.69484,                 1.1741,                0.88178,                0.81097,                0.88244,                0.68762,                 0.8336,                0.73034,                 1.3612,               0.007987,               0.007987,               0.007987
                     64,                0.68634,                0.67569,                 1.1784,                0.89719,                0.81532,                0.88853,                0.70788,                0.79933,                0.68887,                 1.3222,               0.007954,               0.007954,               0.007954
                     65,                0.68668,                0.68754,                 1.1722,                0.88642,                 0.7924,                0.86243,                 0.6814,                 0.8256,                0.79752,                   1.35,               0.007921,               0.007921,               0.007921
                     66,                0.68498,                0.68862,                 1.1717,                0.87828,                0.81449,                0.87532,                  0.685,                0.82461,                0.73542,                  1.347,               0.007888,               0.007888,               0.007888
                     67,                0.67978,                0.67269,                  1.171,                0.87824,                0.80817,                0.87379,                0.69597,                0.77819,                0.69839,                 1.2932,               0.007855,               0.007855,               0.007855
                     68,                0.66566,                0.66213,                 1.1633,                0.88801,                0.83042,                0.89626,                0.70978,                 0.7895,                0.67023,                 1.3111,               0.007822,               0.007822,               0.007822
                     69,                0.67294,                0.65639,                 1.1683,                0.87178,                0.82362,                0.87869,                0.69172,                0.81448,                0.70267,                 1.3418,               0.007789,               0.007789,               0.007789
                     70,                0.67253,                0.66518,                 1.1581,                0.89083,                0.80572,                 0.8729,                0.69181,                0.80264,                0.74971,                 1.3427,               0.007756,               0.007756,               0.007756
                     71,                0.67712,                0.67015,                 1.1732,                0.87561,                0.83138,                0.89041,                0.70708,                0.79062,                0.69534,                 1.3219,               0.007723,               0.007723,               0.007723
                     72,                0.66716,                0.65075,                 1.1635,                0.89622,                 0.8226,                0.87776,                0.69463,                0.80482,                0.71011,                 1.3306,                0.00769,                0.00769,                0.00769
                     73,                0.67386,                0.66138,                 1.1694,                0.83415,                0.81821,                0.87428,                0.68961,                0.80535,                0.77171,                 1.3282,               0.007657,               0.007657,               0.007657
                     74,                0.67169,                0.66912,                 1.1667,                0.84848,                0.85146,                0.88246,                 0.7002,                 0.8098,                0.69494,                 1.3362,               0.007624,               0.007624,               0.007624
                     75,                0.65853,                0.63889,                 1.1516,                0.88049,                0.83405,                 0.8916,                0.70957,                0.79457,                0.68884,                 1.3203,               0.007591,               0.007591,               0.007591
                     76,                0.67218,                0.65944,                 1.1642,                0.86565,                0.81229,                0.87997,                0.69791,                0.80977,                0.70895,                 1.3265,               0.007558,               0.007558,               0.007558
                     77,                0.66105,                 0.6361,                 1.1531,                0.87604,                0.81391,                0.87513,                0.69843,                0.79302,                0.71529,                 1.3215,               0.007525,               0.007525,               0.007525
                     78,                0.65008,                0.64597,                 1.1479,                0.88383,                0.82879,                0.88394,                0.70905,                0.80007,                0.70099,                 1.3321,               0.007492,               0.007492,               0.007492
                     79,                0.65577,                0.62873,                 1.1458,                0.86241,                0.81916,                0.87997,                0.70469,                0.80553,                0.69877,                 1.3242,               0.007459,               0.007459,               0.007459
                     80,                0.64318,                0.62395,                 1.1441,                0.88651,                0.84198,                0.89285,                0.71761,                0.78031,                0.65068,                  1.319,               0.007426,               0.007426,               0.007426
                     81,                0.65166,                0.62196,                 1.1489,                0.87966,                0.82023,                0.87021,                0.69683,                0.78981,                0.70522,                 1.3229,               0.007393,               0.007393,               0.007393
                     82,                0.64119,                 0.6111,                 1.1454,                0.88833,                0.82076,                0.87912,                 0.7017,                0.80176,                0.71215,                 1.3313,                0.00736,                0.00736,                0.00736
                     83,                0.63953,                0.63087,                 1.1453,                0.87102,                0.84006,                0.87978,                0.70334,                0.80524,                0.70909,                 1.3291,               0.007327,               0.007327,               0.007327
                     84,                0.64122,                0.62169,                  1.146,                0.87172,                0.83194,                0.87901,                0.70334,                0.78847,                0.70072,                 1.3223,               0.007294,               0.007294,               0.007294
                     85,                0.64514,                 0.6195,                 1.1447,                0.87543,                0.81602,                0.86916,                0.69677,                0.79305,                0.69872,                 1.3357,               0.007261,               0.007261,               0.007261
                     86,                0.62334,                0.59584,                 1.1325,                0.90085,                0.81214,                0.88137,                0.70612,                0.78375,                0.69666,                  1.318,               0.007228,               0.007228,               0.007228
                     87,                0.63542,                0.61109,                 1.1406,                0.88619,                 0.8239,                0.88025,                0.70391,                0.78117,                0.70406,                 1.3098,               0.007195,               0.007195,               0.007195
                     88,                0.62726,                0.59558,                 1.1327,                0.88034,                0.82577,                0.88277,                0.70217,                0.79265,                0.70769,                 1.3323,               0.007162,               0.007162,               0.007162
                     89,                0.63307,                0.60435,                 1.1432,                0.88276,                0.82591,                0.87818,                0.70416,                0.79575,                0.69037,                 1.3191,               0.007129,               0.007129,               0.007129
                     90,                0.62779,                0.59167,                 1.1323,                0.89232,                0.82358,                0.88323,                0.71276,                0.77181,                0.68265,                  1.302,               0.007096,               0.007096,               0.007096
                     91,                0.61661,                0.59228,                 1.1226,                0.88756,                0.83997,                0.89146,                0.71466,                0.77393,                 0.6734,                 1.3254,               0.007063,               0.007063,               0.007063
                     92,                0.62441,                 0.5935,                 1.1354,                0.91075,                0.82129,                0.88679,                0.71831,                0.77034,                0.67454,                  1.301,                0.00703,                0.00703,                0.00703
                     93,                0.62895,                0.59212,                 1.1391,                0.90636,                 0.8226,                0.88527,                0.71141,                 0.7819,                0.70084,                  1.326,               0.006997,               0.006997,               0.006997
                     94,                0.63377,                0.60398,                 1.1354,                0.85367,                 0.8403,                0.87969,                0.71039,                0.77497,                0.69239,                 1.3076,               0.006964,               0.006964,               0.006964
                     95,                0.61145,                0.57577,                 1.1214,                0.89325,                0.84746,                0.88855,                0.71724,                0.75718,                0.65986,                 1.2919,               0.006931,               0.006931,               0.006931
                     96,                0.61251,                0.57724,                 1.1253,                0.88305,                0.82956,                0.88507,                0.72086,                0.76303,                0.66618,                 1.3058,               0.006898,               0.006898,               0.006898
                     97,                0.61521,                0.57246,                 1.1236,                0.89757,                0.83534,                0.89605,                0.72441,                0.78243,                0.65402,                 1.3036,               0.006865,               0.006865,               0.006865
                     98,                0.61141,                  0.581,                 1.1261,                0.89021,                0.83613,                0.88521,                0.71012,                0.77149,                0.68194,                 1.2981,               0.006832,               0.006832,               0.006832
                     99,                0.61706,                0.57946,                 1.1222,                 0.8891,                0.85478,                0.89326,                0.72345,                0.76414,                0.64915,                 1.2912,               0.006799,               0.006799,               0.006799
                    100,                0.61306,                0.58027,                 1.1226,                0.88034,                 0.8365,                0.88903,                0.72522,                0.74935,                0.66495,                  1.284,               0.006766,               0.006766,               0.006766
                    101,                0.61053,                0.58086,                 1.1206,                0.88467,                 0.8471,                0.89209,                0.72545,                0.74984,                0.65206,                 1.2959,               0.006733,               0.006733,               0.006733
                    102,                0.59808,                0.56192,                 1.1143,                0.86156,                0.85965,                0.89764,                0.72277,                0.77039,                0.64442,                 1.3175,                 0.0067,                 0.0067,                 0.0067
                    103,                0.60136,                0.57274,                 1.1168,                 0.8957,                0.85217,                0.89777,                0.73195,                0.75868,                0.63312,                 1.2929,               0.006667,               0.006667,               0.006667
                    104,                0.59855,                0.56276,                 1.1096,                0.86481,                0.85426,                0.87977,                0.70375,                0.77764,                0.67193,                 1.3245,               0.006634,               0.006634,               0.006634
                    105,                 0.5862,                0.55335,                 1.1029,                0.87888,                0.84383,                 0.8933,                0.72133,                0.75787,                0.65822,                 1.2947,               0.006601,               0.006601,               0.006601
                    106,                0.58931,                0.55778,                 1.1076,                0.89839,                0.83836,                0.89273,                0.72737,                0.76349,                0.64113,                 1.3095,               0.006568,               0.006568,               0.006568
                    107,                0.59558,                0.55701,                 1.1172,                0.87904,                0.84911,                0.89017,                0.72413,                0.75417,                0.67727,                 1.3065,               0.006535,               0.006535,               0.006535
                    108,                0.59141,                0.55819,                 1.1113,                0.89692,                0.84192,                0.89492,                0.73406,                0.73814,                0.64961,                 1.2799,               0.006502,               0.006502,               0.006502
                    109,                0.58229,                0.53634,                 1.1069,                0.88221,                0.85217,                0.89258,                0.73096,                0.74704,                0.65576,                 1.2986,               0.006469,               0.006469,               0.006469
                    110,                 0.6048,                0.56169,                 1.1112,                0.89721,                0.86117,                0.89968,                0.73241,                0.73458,                0.61724,                 1.2841,               0.006436,               0.006436,               0.006436
                    111,                0.58793,                0.54048,                  1.106,                0.87562,                0.84668,                0.88623,                0.71209,                 0.7614,                0.65865,                 1.3103,               0.006403,               0.006403,               0.006403
                    112,                0.58549,                0.54092,                 1.1017,                0.88366,                0.85799,                0.89031,                0.71642,                0.77308,                0.64552,                 1.3258,                0.00637,                0.00637,                0.00637
                    113,                 0.5849,                0.54798,                 1.1116,                0.86828,                0.84265,                0.88546,                0.72236,                0.75105,                0.67433,                  1.297,               0.006337,               0.006337,               0.006337
                    114,                0.58722,                0.53179,                 1.0986,                0.89222,                0.84723,                0.89615,                0.72679,                0.75967,                0.64663,                 1.3044,               0.006304,               0.006304,               0.006304
                    115,                0.59082,                0.52588,                 1.1028,                 0.8668,                0.86434,                 0.8969,                0.72747,                  0.767,                0.66003,                 1.3039,               0.006271,               0.006271,               0.006271
                    116,                0.58047,                0.53443,                 1.1015,                0.87346,                0.83417,                0.88922,                0.72835,                0.76148,                0.64292,                 1.3072,               0.006238,               0.006238,               0.006238
                    117,                0.58043,                0.54002,                 1.1047,                0.89281,                0.84336,                0.89401,                0.72382,                0.75181,                 0.6433,                 1.2993,               0.006205,               0.006205,               0.006205
                    118,                0.57422,                0.53499,                 1.0948,                0.88261,                0.84158,                 0.8862,                0.71655,                0.75464,                 0.6564,                 1.3016,               0.006172,               0.006172,               0.006172
                    119,                0.58639,                0.53369,                 1.1096,                0.88482,                0.85227,                0.89478,                0.72703,                0.75805,                0.65124,                 1.3077,               0.006139,               0.006139,               0.006139
                    120,                0.57839,                0.53097,                 1.1021,                0.89214,                0.82865,                0.88863,                 0.7191,                  0.748,                0.65894,                 1.2999,               0.006106,               0.006106,               0.006106
                    121,                0.57758,                0.52466,                 1.1011,                0.88348,                0.86235,                0.89072,                0.71853,                0.73792,                0.64666,                 1.2915,               0.006073,               0.006073,               0.006073
                    122,                0.57154,                0.52826,                 1.1005,                0.88416,                0.83894,                0.88082,                0.72097,                0.75293,                0.65868,                 1.3105,                0.00604,                0.00604,                0.00604
                    123,                0.56879,                 0.5233,                 1.0933,                0.90799,                0.82076,                0.89292,                0.72643,                0.75036,                0.65343,                  1.295,               0.006007,               0.006007,               0.006007
                    124,                0.57576,                0.52194,                 1.0988,                0.90128,                0.82929,                0.89528,                0.73189,                0.75938,                0.64447,                 1.3032,               0.005974,               0.005974,               0.005974
                    125,                0.56956,                0.51851,                 1.0964,                0.89431,                0.84651,                0.89869,                 0.7319,                0.74508,                0.64386,                 1.2735,               0.005941,               0.005941,               0.005941
                    126,                0.57012,                 0.5231,                 1.0956,                0.88632,                0.85439,                0.89989,                 0.7335,                0.75796,                0.64702,                 1.2977,               0.005908,               0.005908,               0.005908
                    127,                0.56383,                0.52277,                 1.0931,                0.88842,                0.84968,                0.88884,                0.72765,                  0.754,                0.64785,                 1.2977,               0.005875,               0.005875,               0.005875
                    128,                0.56033,                0.50966,                 1.0952,                0.88434,                0.85495,                 0.9002,                0.73641,                0.73827,                0.63623,                 1.2785,               0.005842,               0.005842,               0.005842
                    129,                0.56701,                0.51442,                 1.0967,                0.88824,                0.85702,                0.89629,                0.73883,                0.73624,                0.63735,                 1.2824,               0.005809,               0.005809,               0.005809
                    130,                0.56726,                0.52019,                 1.0957,                0.88193,                0.82951,                0.88551,                0.72207,                0.74323,                0.67317,                 1.2964,               0.005776,               0.005776,               0.005776
                    131,                0.56629,                0.51341,                 1.0889,                0.91019,                0.82399,                0.88824,                 0.7311,                0.72992,                0.64169,                 1.2873,               0.005743,               0.005743,               0.005743
                    132,                0.55194,                0.50019,                 1.0792,                0.91154,                0.83667,                0.89482,                0.73156,                0.74234,                0.63293,                 1.2981,                0.00571,                0.00571,                0.00571
                    133,                0.55141,                0.49911,                 1.0887,                0.90392,                0.83282,                0.89049,                0.72346,                0.75613,                0.66223,                 1.3102,               0.005677,               0.005677,               0.005677
                    134,                0.55452,                0.51082,                 1.0905,                 0.9017,                0.82938,                0.88925,                0.73174,                 0.7424,                0.64834,                 1.2918,               0.005644,               0.005644,               0.005644
                    135,                 0.5505,                0.49424,                 1.0797,                 0.9071,                0.83006,                0.88874,                 0.7315,                0.74861,                0.65592,                 1.3007,               0.005611,               0.005611,               0.005611
                    136,                0.55819,                0.50285,                  1.092,                 0.8931,                0.83945,                0.88629,                0.72631,                0.75296,                0.66017,                 1.3108,               0.005578,               0.005578,               0.005578
                    137,                0.54867,                0.49844,                 1.0871,                0.89543,                0.84843,                0.89027,                0.72644,                0.74576,                0.64583,                  1.305,               0.005545,               0.005545,               0.005545
                    138,                0.54887,                0.49335,                 1.0824,                0.89714,                0.83007,                0.88887,                0.72075,                0.75861,                0.67506,                 1.3214,               0.005512,               0.005512,               0.005512
                    139,                0.55359,                0.49504,                 1.0837,                 0.8771,                0.84543,                0.88991,                0.72511,                0.74091,                0.67086,                 1.3044,               0.005479,               0.005479,               0.005479
                    140,                0.54457,                0.48744,                 1.0803,                0.90781,                0.83207,                0.89201,                0.73193,                0.73905,                 0.6424,                 1.2925,               0.005446,               0.005446,               0.005446
                    141,                 0.5417,                0.48898,                  1.075,                0.89295,                0.83577,                0.89221,                0.73209,                0.74542,                0.65669,                 1.3066,               0.005413,               0.005413,               0.005413
                    142,                0.54842,                 0.4998,                 1.0859,                0.89613,                0.84339,                 0.8932,                0.73356,                0.74898,                0.65055,                 1.3136,                0.00538,                0.00538,                0.00538
                    143,                0.54279,                0.48581,                 1.0765,                0.90299,                0.84515,                0.89322,                0.73578,                0.74334,                0.63576,                 1.3185,               0.005347,               0.005347,               0.005347
                    144,                0.54111,                0.47714,                 1.0783,                 0.8833,                0.83706,                0.89151,                0.73527,                  0.733,                0.63577,                 1.2977,               0.005314,               0.005314,               0.005314
                    145,                0.53761,                0.47718,                 1.0817,                0.89537,                0.84196,                0.89423,                 0.7349,                0.73342,                0.64882,                  1.301,               0.005281,               0.005281,               0.005281
                    146,                0.54187,                0.49272,                 1.0759,                0.88388,                0.84092,                0.89169,                0.73342,                0.74066,                0.65781,                 1.3066,               0.005248,               0.005248,               0.005248
                    147,                0.54642,                0.48739,                 1.0805,                0.86765,                0.85397,                0.89403,                0.73966,                0.74485,                0.64907,                 1.2975,               0.005215,               0.005215,               0.005215
                    148,                 0.5445,                0.48578,                 1.0767,                0.89055,                 0.8437,                0.89821,                0.74351,                 0.7287,                 0.6202,                 1.2884,               0.005182,               0.005182,               0.005182
                    149,                0.53185,                0.47512,                 1.0713,                0.88647,                0.85498,                0.89787,                0.74565,                0.71535,                0.62247,                  1.283,               0.005149,               0.005149,               0.005149
                    150,                0.52277,                0.46844,                 1.0644,                0.89586,                0.85219,                 0.8985,                0.74204,                 0.7375,                0.63111,                 1.2974,               0.005116,               0.005116,               0.005116
                    151,                0.51806,                0.46689,                 1.0627,                0.90142,                0.84105,                0.90008,                0.74789,                0.72493,                0.62641,                 1.2846,               0.005083,               0.005083,               0.005083
                    152,                0.53292,                 0.4738,                 1.0753,                0.88712,                 0.8635,                0.89841,                0.74639,                0.72784,                0.62226,                 1.2863,                0.00505,                0.00505,                0.00505
                    153,                0.53094,                0.47141,                 1.0744,                0.92071,                0.83988,                0.89773,                0.74146,                0.73421,                0.62693,                 1.2962,               0.005017,               0.005017,               0.005017
                    154,                0.52999,                0.46423,                 1.0697,                0.91246,                0.83684,                0.89614,                0.73623,                0.74158,                0.62304,                 1.3066,               0.004984,               0.004984,               0.004984
                    155,                 0.5192,                0.46706,                 1.0666,                0.91113,                0.85336,                0.89951,                0.74069,                0.73377,                0.61819,                 1.3031,               0.004951,               0.004951,               0.004951
                    156,                0.52196,                0.46371,                 1.0677,                0.91861,                0.83726,                0.89741,                0.73808,                0.72723,                0.63041,                 1.2893,               0.004918,               0.004918,               0.004918
                    157,                0.51685,                0.46382,                 1.0638,                0.91068,                0.82574,                0.88974,                0.73438,                0.72886,                0.63796,                 1.3003,               0.004885,               0.004885,               0.004885
                    158,                0.52458,                0.46726,                  1.059,                0.90107,                0.83249,                0.89435,                0.73806,                0.72514,                0.64699,                 1.2863,               0.004852,               0.004852,               0.004852
                    159,                0.51949,                0.45359,                  1.066,                0.88163,                0.85631,                0.89275,                 0.7415,                0.71308,                0.64768,                 1.2824,               0.004819,               0.004819,               0.004819
                    160,                0.51905,                0.47282,                  1.066,                0.90595,                0.83557,                0.89205,                0.74166,                0.70872,                0.63812,                 1.2799,               0.004786,               0.004786,               0.004786
                    161,                0.52108,                0.46734,                 1.0654,                0.87357,                0.87374,                0.89943,                0.74992,                0.71731,                0.61237,                 1.2813,               0.004753,               0.004753,               0.004753
