                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                0.70435,                0.75997,                 1.2052,                0.87765,                0.81264,                 0.8786,                0.68812,                0.81382,                0.73422,                 1.3265,             0.00048888,             0.00048888,             0.00048888
                     36,                0.68719,                0.73583,                 1.1954,                0.88958,                0.80678,                0.87617,                0.68239,                0.83532,                0.75838,                   1.36,             0.00048475,             0.00048475,             0.00048475
                     37,                0.70446,                0.74466,                 1.2038,                0.87477,                0.83116,                0.87186,                 0.6827,                0.84888,                0.75449,                 1.3532,             0.00048062,             0.00048062,             0.00048062
                     38,                0.69222,                0.71827,                 1.1873,                0.88692,                0.83005,                0.89001,                0.69693,                0.82392,                 0.7445,                 1.3401,              0.0004765,              0.0004765,              0.0004765
                     39,                0.69082,                0.72739,                 1.1979,                0.88015,                0.79647,                0.87318,                  0.679,                0.84124,                0.78504,                 1.3411,             0.00047237,             0.00047237,             0.00047237
                     40,                0.69169,                0.71624,                 1.1897,                0.88527,                0.83096,                0.88011,                0.69658,                0.81868,                0.72552,                 1.3249,             0.00046825,             0.00046825,             0.00046825
                     41,                0.69354,                0.72788,                 1.1969,                0.88145,                0.82469,                0.87502,                0.69527,                0.81651,                0.73393,                 1.3222,             0.00046413,             0.00046413,             0.00046413
                     42,                0.69525,                0.72858,                 1.1927,                0.87059,                0.80429,                0.86902,                0.68981,                0.80567,                0.72786,                 1.3269,                0.00046,                0.00046,                0.00046
                     43,                 0.6791,                 0.7043,                 1.1844,                0.90024,                0.79266,                0.88123,                0.69022,                0.81181,                0.75386,                 1.3369,             0.00045588,             0.00045588,             0.00045588
                     44,                 0.6747,                0.68734,                 1.1804,                0.84781,                0.82898,                0.88284,                0.68754,                0.80388,                  0.724,                 1.3319,             0.00045175,             0.00045175,             0.00045175
                     45,                0.65017,                0.67842,                 1.1625,                0.87686,                0.82596,                0.88444,                0.70121,                0.81426,                0.74019,                 1.3122,             0.00044763,             0.00044763,             0.00044763
                     46,                0.67347,                0.66554,                 1.1709,                0.88745,                0.81291,                0.87923,                0.70593,                0.79064,                0.70234,                 1.2965,              0.0004435,              0.0004435,              0.0004435
                     47,                0.65539,                0.66742,                 1.1724,                0.87253,                0.83652,                0.88609,                0.69985,                0.80429,                0.71874,                 1.3216,             0.00043937,             0.00043937,             0.00043937
                     48,                0.63775,                0.63765,                 1.1541,                0.87625,                0.81531,                0.87357,                0.69013,                0.80357,                0.73664,                 1.3352,             0.00043525,             0.00043525,             0.00043525
                     49,                0.65836,                0.66886,                 1.1675,                0.86413,                0.82407,                0.87983,                0.69683,                0.80033,                0.69822,                 1.3163,             0.00043112,             0.00043112,             0.00043112
                     50,                0.65206,                0.65523,                 1.1603,                0.90721,                0.83119,                0.88669,                0.70746,                0.78999,                0.67198,                 1.3062,               0.000427,               0.000427,               0.000427
