                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.55129,                0.50471,                 1.0869,                0.88637,                0.84897,                 0.8828,                0.71474,                0.75352,                0.67072,                 1.3029,              0.0069706,              0.0069706,              0.0069706
                    156,                 0.5488,                0.49421,                 1.0814,                  0.887,                0.86506,                0.88957,                0.72119,                 0.7496,                0.65387,                 1.3068,              0.0069508,              0.0069508,              0.0069508
                    157,                0.55047,                0.49448,                 1.0786,                0.89926,                0.84742,                0.89096,                0.71609,                0.75718,                 0.6495,                 1.3231,               0.006931,               0.006931,               0.006931
                    158,                0.55469,                0.50001,                 1.0762,                0.88725,                 0.8532,                0.88815,                0.72726,                0.74163,                0.64222,                 1.3095,              0.0069112,              0.0069112,              0.0069112
                    159,                0.55472,                0.49761,                  1.086,                0.90221,                0.84446,                0.89592,                0.73504,                0.74976,                0.64638,                 1.3085,              0.0068914,              0.0068914,              0.0068914
                    160,                0.55843,                0.51488,                 1.0859,                0.89316,                0.84784,                0.88876,                0.72869,                0.73841,                0.65341,                 1.3042,              0.0068716,              0.0068716,              0.0068716
                    161,                0.54764,                0.50635,                 1.0822,                0.90006,                0.86106,                 0.9002,                0.73377,                0.74014,                0.63402,                 1.3015,              0.0068518,              0.0068518,              0.0068518
                    162,                0.54612,                0.48965,                 1.0791,                0.87503,                 0.8588,                 0.8951,                0.73155,                0.72869,                0.63953,                 1.2921,               0.006832,               0.006832,               0.006832
                    163,                0.54646,                0.48435,                 1.0731,                0.90102,                0.84649,                0.89341,                0.72687,                0.74207,                0.64719,                 1.3043,              0.0068122,              0.0068122,              0.0068122
                    164,                0.53199,                0.47967,                 1.0702,                0.90965,                0.84157,                 0.8922,                0.72661,                0.74245,                0.65709,                 1.3078,              0.0067924,              0.0067924,              0.0067924
                    165,                0.54731,                0.49483,                 1.0782,                0.89813,                0.84645,                 0.8907,                0.72756,                0.75172,                0.64038,                 1.3045,              0.0067726,              0.0067726,              0.0067726
                    166,                0.54628,                0.48294,                 1.0777,                0.89092,                0.86751,                0.89962,                0.73437,                0.75052,                0.60883,                 1.2965,              0.0067528,              0.0067528,              0.0067528
                    167,                0.54301,                0.48329,                  1.078,                0.88488,                0.85475,                0.89392,                0.72757,                0.73838,                0.63853,                 1.2943,               0.006733,               0.006733,               0.006733
                    168,                0.54963,                0.49546,                 1.0821,                0.90222,                0.84019,                0.89397,                0.73014,                0.74046,                0.63678,                 1.2935,              0.0067132,              0.0067132,              0.0067132
                    169,                0.54619,                0.48118,                 1.0771,                0.89541,                0.85412,                0.89011,                0.72663,                0.73708,                0.63901,                  1.289,              0.0066934,              0.0066934,              0.0066934
                    170,                0.53672,                 0.4787,                 1.0697,                0.90229,                0.84224,                0.89595,                0.73262,                0.74004,                0.63714,                 1.3026,              0.0066736,              0.0066736,              0.0066736
                    171,                0.53317,                0.48064,                 1.0715,                0.91382,                0.84531,                0.89572,                0.73428,                0.73164,                0.63808,                 1.3001,              0.0066538,              0.0066538,              0.0066538
                    172,                0.54533,                0.48462,                 1.0819,                0.90537,                0.85166,                0.89561,                0.73548,                0.73988,                0.63129,                 1.2956,               0.006634,               0.006634,               0.006634
                    173,                0.53587,                0.48009,                 1.0782,                0.90005,                0.83906,                0.89334,                0.73708,                0.72903,                0.64696,                  1.285,              0.0066142,              0.0066142,              0.0066142
                    174,                0.53206,                0.47108,                 1.0722,                0.90209,                0.84009,                0.89038,                0.73661,                0.71983,                0.63471,                 1.2839,              0.0065944,              0.0065944,              0.0065944
                    175,                0.53498,                0.47163,                 1.0722,                0.91402,                0.84571,                0.89641,                0.74097,                0.72817,                0.61757,                 1.2813,              0.0065746,              0.0065746,              0.0065746
                    176,                0.54026,                0.48289,                 1.0772,                 0.9091,                0.85537,                0.89599,                0.74273,                0.73601,                0.63892,                  1.286,              0.0065548,              0.0065548,              0.0065548
                    177,                0.52886,                0.46385,                 1.0714,                0.89561,                0.85944,                0.89648,                0.73503,                0.72411,                0.62492,                  1.285,               0.006535,               0.006535,               0.006535
                    178,                0.53974,                0.48269,                 1.0685,                0.90295,                0.86639,                0.89674,                0.74112,                0.71589,                 0.6325,                   1.27,              0.0065152,              0.0065152,              0.0065152
                    179,                0.53714,                0.47572,                 1.0734,                0.91273,                0.84655,                0.89574,                0.73973,                0.72208,                   0.63,                 1.2714,              0.0064954,              0.0064954,              0.0064954
                    180,                0.53052,                0.47715,                 1.0648,                 0.8786,                0.87468,                0.89703,                 0.7356,                0.72114,                0.60889,                 1.2792,              0.0064756,              0.0064756,              0.0064756
                    181,                0.53585,                0.48586,                 1.0717,                0.88916,                0.86699,                0.89883,                0.74302,                0.71541,                0.59653,                 1.2746,              0.0064558,              0.0064558,              0.0064558
                    182,                0.52407,                0.47304,                 1.0655,                0.90564,                0.85393,                0.89569,                0.74301,                0.72938,                0.60543,                  1.286,               0.006436,               0.006436,               0.006436
                    183,                0.52812,                0.47157,                 1.0589,                0.88916,                 0.8588,                0.89414,                0.73998,                0.71914,                0.61237,                  1.289,              0.0064162,              0.0064162,              0.0064162
                    184,                0.53312,                0.46831,                 1.0704,                0.91002,                0.85026,                0.89215,                0.74097,                0.72727,                0.62118,                 1.2954,              0.0063964,              0.0063964,              0.0063964
                    185,                0.53875,                0.47461,                 1.0682,                0.90706,                 0.8521,                0.89014,                0.73881,                0.73169,                0.63714,                 1.3008,              0.0063766,              0.0063766,              0.0063766
                    186,                0.52877,                0.46675,                 1.0669,                0.90893,                0.84948,                 0.8911,                0.74181,                0.72429,                0.62855,                  1.297,              0.0063568,              0.0063568,              0.0063568
                    187,                0.52059,                0.46954,                 1.0693,                0.88527,                0.86104,                0.89317,                0.74698,                0.72662,                0.61282,                 1.3083,               0.006337,               0.006337,               0.006337
