                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.55085,                0.52791,                 1.0851,                0.85743,                0.79501,                0.83924,                0.70053,                0.72791,                0.80126,                 1.2509,              0.0069706,              0.0069706,              0.0069706
                    156,                0.54714,                0.52334,                 1.0774,                0.84439,                0.81303,                0.84134,                0.70317,                0.71389,                0.79101,                 1.2383,              0.0069508,              0.0069508,              0.0069508
                    157,                0.53907,                0.51993,                 1.0727,                0.87304,                0.79868,                0.84468,                0.70917,                0.69856,                0.76761,                 1.2322,               0.006931,               0.006931,               0.006931
                    158,                0.54676,                0.52111,                 1.0693,                0.85445,                0.79873,                0.84307,                 0.7115,                0.69415,                0.76966,                 1.2302,              0.0069112,              0.0069112,              0.0069112
                    159,                0.54894,                0.52005,                 1.0792,                0.86951,                 0.7899,                0.83937,                 0.7062,                0.70994,                0.78664,                  1.242,              0.0068914,              0.0068914,              0.0068914
                    160,                0.54703,                0.53085,                 1.0768,                0.85594,                0.79981,                0.84572,                0.71371,                0.69988,                0.79409,                  1.232,              0.0068716,              0.0068716,              0.0068716
                    161,                0.54255,                0.52952,                 1.0756,                0.83878,                0.81265,                0.84469,                0.71483,                0.70078,                 0.7824,                 1.2259,              0.0068518,              0.0068518,              0.0068518
                    162,                0.54492,                0.52271,                  1.072,                0.85197,                 0.7912,                0.83756,                0.70867,                0.69808,                0.81161,                 1.2213,               0.006832,               0.006832,               0.006832
                    163,                0.53784,                0.50386,                 1.0615,                0.85852,                0.80218,                0.84479,                0.71406,                0.71072,                0.77911,                 1.2376,              0.0068122,              0.0068122,              0.0068122
                    164,                0.52532,                0.50842,                 1.0626,                0.85277,                0.80354,                0.83584,                0.70533,                0.71253,                0.80806,                 1.2555,              0.0067924,              0.0067924,              0.0067924
                    165,                0.53273,                0.51503,                 1.0675,                0.86888,                0.78936,                0.84021,                0.70637,                0.70265,                0.77754,                 1.2339,              0.0067726,              0.0067726,              0.0067726
                    166,                0.53503,                0.50758,                  1.066,                 0.8922,                0.78225,                0.84307,                0.71268,                0.69608,                0.76308,                  1.228,              0.0067528,              0.0067528,              0.0067528
                    167,                0.52936,                0.50894,                 1.0694,                0.86656,                0.78917,                0.83508,                0.70417,                0.69157,                0.78565,                 1.2328,               0.006733,               0.006733,               0.006733
                    168,                 0.5384,                0.51511,                 1.0749,                 0.8428,                0.81084,                0.84135,                0.71006,                 0.6896,                0.76797,                  1.228,              0.0067132,              0.0067132,              0.0067132
                    169,                0.53887,                0.51373,                 1.0666,                0.87152,                 0.7972,                0.84513,                0.71456,                0.67992,                 0.7595,                 1.2247,              0.0066934,              0.0066934,              0.0066934
                    170,                0.52622,                 0.5104,                  1.063,                 0.8601,                0.80738,                0.84441,                 0.7146,                0.67722,                0.76332,                 1.2173,              0.0066736,              0.0066736,              0.0066736
                    171,                 0.5261,                0.50546,                 1.0647,                0.87044,                0.80988,                0.84814,                0.71834,                0.67684,                0.76652,                 1.2083,              0.0066538,              0.0066538,              0.0066538
                    172,                0.54061,                0.50966,                 1.0766,                0.86519,                0.80113,                0.84445,                0.71418,                 0.6859,                0.76868,                 1.2245,               0.006634,               0.006634,               0.006634
                    173,                0.53109,                0.50412,                  1.074,                0.86484,                0.79037,                0.83385,                0.70461,                0.68001,                0.79047,                 1.2216,              0.0066142,              0.0066142,              0.0066142
                    174,                 0.5171,                0.48197,                 1.0608,                0.83263,                0.81123,                0.83778,                0.70798,                0.67198,                0.78626,                 1.2192,              0.0065944,              0.0065944,              0.0065944
                    175,                0.51763,                0.49609,                 1.0583,                0.87784,                0.78696,                0.83637,                0.70602,                0.68621,                0.78549,                 1.2282,              0.0065746,              0.0065746,              0.0065746
                    176,                0.53152,                0.51146,                 1.0672,                0.87246,                 0.7956,                0.84397,                0.71377,                0.68606,                0.76826,                 1.2273,              0.0065548,              0.0065548,              0.0065548
                    177,                 0.5107,                0.48456,                 1.0563,                0.86646,                0.80589,                0.84909,                0.72091,                0.66631,                 0.7608,                 1.2075,               0.006535,               0.006535,               0.006535
                    178,                 0.5359,                0.50851,                  1.062,                0.84008,                0.81262,                  0.844,                0.71309,                0.67526,                  0.765,                 1.2105,              0.0065152,              0.0065152,              0.0065152
                    179,                0.52666,                0.49193,                 1.0656,                0.86303,                0.80706,                0.84103,                0.71087,                0.68619,                0.78373,                 1.2307,              0.0064954,              0.0064954,              0.0064954
                    180,                0.52536,                0.49459,                 1.0628,                0.86115,                0.79633,                0.83804,                0.71257,                 0.6884,                0.77309,                 1.2293,              0.0064756,              0.0064756,              0.0064756
                    181,                0.52555,                0.50756,                 1.0651,                0.87117,                0.80121,                0.84164,                0.71185,                0.68944,                0.76833,                 1.2303,              0.0064558,              0.0064558,              0.0064558
                    182,                0.51348,                0.48853,                 1.0537,                 0.8838,                0.79243,                0.84126,                0.71035,                0.68663,                0.77325,                 1.2295,               0.006436,               0.006436,               0.006436
                    183,                0.52368,                0.48734,                 1.0559,                0.86637,                0.79977,                0.84064,                0.71546,                0.68683,                0.77759,                  1.227,              0.0064162,              0.0064162,              0.0064162
                    184,                0.52725,                0.48713,                 1.0605,                0.85473,                0.80742,                0.84623,                0.71847,                 0.6852,                0.76845,                 1.2221,              0.0063964,              0.0063964,              0.0063964
                    185,                0.52647,                 0.4924,                 1.0608,                0.84462,                0.81045,                0.84427,                0.71706,                0.67661,                0.76612,                 1.2231,              0.0063766,              0.0063766,              0.0063766
                    186,                0.51755,                 0.4772,                 1.0588,                0.86517,                0.80613,                0.84383,                0.71392,                0.69169,                0.75643,                 1.2418,              0.0063568,              0.0063568,              0.0063568
                    187,                0.51817,                0.48967,                 1.0612,                0.86752,                0.79469,                0.84504,                0.71619,                0.68497,                0.75115,                 1.2324,               0.006337,               0.006337,               0.006337
                    188,                0.50726,                0.48159,                 1.0554,                 0.8733,                0.79316,                0.84924,                0.71027,                0.68625,                0.74327,                 1.2319,              0.0063172,              0.0063172,              0.0063172
                    189,                0.51434,                  0.485,                 1.0568,                0.86205,                0.80977,                0.85125,                0.71537,                0.68384,                0.74532,                 1.2303,              0.0062974,              0.0062974,              0.0062974
                    190,                0.50556,                0.47349,                 1.0528,                0.85716,                0.80707,                0.84785,                0.71669,                0.67965,                0.75767,                  1.232,              0.0062776,              0.0062776,              0.0062776
                    191,                0.51515,                0.48697,                 1.0573,                0.88529,                0.78311,                0.84656,                0.71429,                0.68411,                0.76211,                 1.2343,              0.0062578,              0.0062578,              0.0062578
                    192,                0.51038,                  0.492,                 1.0548,                0.85697,                0.79969,                0.84436,                0.71984,                0.67328,                0.76292,                 1.2272,               0.006238,               0.006238,               0.006238
                    193,                0.50927,                0.47895,                  1.051,                0.86624,                0.80137,                0.84731,                0.71829,                0.67526,                0.76685,                 1.2206,              0.0062182,              0.0062182,              0.0062182
                    194,                0.50728,                0.47889,                 1.0456,                0.87404,                0.80237,                0.84709,                0.71982,                0.67315,                 0.7739,                 1.2207,              0.0061984,              0.0061984,              0.0061984
                    195,                0.51361,                0.47625,                 1.0571,                0.86871,                0.80908,                0.84871,                0.72237,                0.68985,                 0.7727,                 1.2295,              0.0061786,              0.0061786,              0.0061786
                    196,                0.49763,                0.46435,                 1.0413,                0.87277,                 0.8096,                0.85561,                 0.7308,                0.66494,                0.77848,                 1.2063,              0.0061588,              0.0061588,              0.0061588
                    197,                0.50984,                0.47861,                 1.0526,                0.86091,                0.81346,                 0.8535,                0.72754,                0.65995,                0.75226,                 1.2074,               0.006139,               0.006139,               0.006139
                    198,                0.50927,                0.48092,                 1.0488,                0.85021,                0.81403,                0.85271,                0.72604,                0.66586,                0.74929,                 1.2089,              0.0061192,              0.0061192,              0.0061192
                    199,                0.50688,                0.47608,                 1.0514,                0.85237,                0.82156,                0.85129,                0.72391,                0.66218,                0.75162,                 1.1964,              0.0060994,              0.0060994,              0.0060994
                    200,                0.51249,                0.47152,                 1.0548,                0.85141,                0.80898,                0.84459,                0.71576,                0.67192,                0.76988,                 1.2086,              0.0060796,              0.0060796,              0.0060796
                    201,                0.49855,                0.44996,                  1.046,                0.86871,                 0.7951,                0.84071,                 0.7183,                0.68147,                0.77687,                 1.2247,              0.0060598,              0.0060598,              0.0060598
                    202,                0.49664,                 0.4689,                  1.049,                0.86739,                0.80206,                0.84021,                0.71811,                0.67498,                0.76411,                 1.2291,                0.00604,                0.00604,                0.00604
                    203,                0.50825,                0.47221,                 1.0473,                0.86159,                0.80192,                0.84397,                0.71515,                0.67685,                0.75246,                 1.2298,              0.0060202,              0.0060202,              0.0060202
                    204,                0.49978,                0.45356,                 1.0546,                 0.8605,                 0.8007,                0.84449,                0.71096,                0.68595,                0.77232,                 1.2346,              0.0060004,              0.0060004,              0.0060004
                    205,                0.50175,                0.46799,                 1.0511,                0.86106,                0.79882,                0.84199,                0.71476,                0.68626,                0.77372,                 1.2362,              0.0059806,              0.0059806,              0.0059806
                    206,                0.50367,                0.46486,                 1.0515,                0.86716,                0.79872,                0.84386,                0.71555,                 0.6772,                0.76176,                  1.226,              0.0059608,              0.0059608,              0.0059608
                    207,                0.49824,                0.46268,                  1.042,                0.86946,                0.80118,                0.84699,                0.71532,                0.67155,                0.75815,                 1.2311,               0.005941,               0.005941,               0.005941
                    208,                0.49845,                0.46629,                 1.0478,                0.86093,                0.80953,                0.84277,                0.71059,                0.67578,                0.76275,                 1.2322,              0.0059212,              0.0059212,              0.0059212
                    209,                0.49467,                0.46267,                 1.0436,                0.85942,                0.81201,                0.84793,                0.72025,                0.67872,                0.74963,                 1.2317,              0.0059014,              0.0059014,              0.0059014
                    210,                0.50686,                0.47917,                 1.0511,                0.85574,                0.80933,                0.84979,                0.72108,                0.67382,                0.76594,                 1.2274,              0.0058816,              0.0058816,              0.0058816
                    211,                0.49551,                 0.4658,                  1.044,                0.84369,                0.82044,                0.84664,                 0.7152,                0.68461,                0.76337,                 1.2359,              0.0058618,              0.0058618,              0.0058618
                    212,                0.48814,                 0.4515,                 1.0341,                0.85471,                0.81452,                0.84953,                 0.7181,                0.68014,                0.75455,                 1.2346,               0.005842,               0.005842,               0.005842
                    213,                0.50126,                0.46268,                 1.0523,                0.85255,                0.81127,                0.85003,                0.71946,                0.68536,                 0.7513,                 1.2317,              0.0058222,              0.0058222,              0.0058222
                    214,                 0.4913,                0.43934,                 1.0396,                0.85856,                0.80607,                0.84427,                0.71725,                0.69349,                0.76859,                 1.2351,              0.0058024,              0.0058024,              0.0058024
                    215,                0.48047,                0.44159,                 1.0357,                0.85903,                0.80594,                0.84248,                0.71687,                0.68709,                0.76939,                 1.2261,              0.0057826,              0.0057826,              0.0057826
                    216,                0.48528,                0.44605,                 1.0375,                0.85359,                0.81409,                0.84505,                0.71521,                0.68838,                 0.7798,                 1.2308,              0.0057628,              0.0057628,              0.0057628
                    217,                0.49179,                0.44629,                 1.0431,                0.87527,                0.80607,                0.84628,                0.71648,                0.69402,                0.77707,                 1.2381,               0.005743,               0.005743,               0.005743
                    218,                 0.4918,                0.45655,                 1.0426,                0.85929,                0.80666,                0.84557,                0.71787,                0.69069,                0.78318,                 1.2361,              0.0057232,              0.0057232,              0.0057232
                    219,                0.49492,                0.46536,                 1.0453,                0.87374,                0.79197,                 0.8484,                0.72103,                0.68451,                0.77376,                 1.2284,              0.0057034,              0.0057034,              0.0057034
                    220,                0.49608,                0.46129,                  1.056,                 0.8489,                0.81179,                 0.8498,                0.72376,                0.68095,                0.77269,                 1.2306,              0.0056836,              0.0056836,              0.0056836
                    221,                0.49799,                 0.4607,                 1.0455,                0.85923,                0.80204,                0.84516,                0.72037,                0.68633,                0.78388,                 1.2301,              0.0056638,              0.0056638,              0.0056638
                    222,                0.49816,                 0.4548,                 1.0439,                0.86639,                0.80557,                0.84616,                  0.721,                0.68624,                0.77141,                 1.2286,               0.005644,               0.005644,               0.005644
                    223,                0.48706,                0.44744,                 1.0342,                0.87105,                0.80264,                0.84836,                0.72064,                0.68497,                0.77302,                 1.2266,              0.0056242,              0.0056242,              0.0056242
                    224,                0.47273,                0.43446,                 1.0294,                0.85641,                0.81125,                0.84906,                0.72554,                0.67169,                0.77265,                 1.2166,              0.0056044,              0.0056044,              0.0056044
                    225,                0.48706,                0.44448,                 1.0409,                0.86132,                0.80915,                0.84934,                0.72675,                0.66308,                0.77609,                 1.2117,              0.0055846,              0.0055846,              0.0055846
                    226,                0.48507,                0.44436,                 1.0353,                 0.8579,                0.81142,                0.84955,                  0.729,                0.66001,                  0.777,                 1.2116,              0.0055648,              0.0055648,              0.0055648
                    227,                0.48269,                0.44684,                 1.0366,                0.86581,                 0.8134,                 0.8509,                0.72799,                0.66783,                0.76633,                 1.2225,               0.005545,               0.005545,               0.005545
                    228,                0.48497,                 0.4433,                 1.0347,                0.88104,                0.80611,                0.85147,                 0.7226,                0.67286,                0.76842,                 1.2238,              0.0055252,              0.0055252,              0.0055252
                    229,                0.47807,                0.44004,                 1.0327,                0.87856,                0.80615,                0.85138,                0.72283,                 0.6769,                0.77636,                  1.221,              0.0055054,              0.0055054,              0.0055054
                    230,                0.48682,                0.44774,                 1.0365,                0.87793,                0.79892,                0.84973,                0.72297,                0.67042,                0.77687,                 1.2177,              0.0054856,              0.0054856,              0.0054856
                    231,                0.48172,                0.44922,                 1.0337,                0.87986,                0.79484,                0.85169,                0.72458,                0.66711,                0.75585,                 1.2208,              0.0054658,              0.0054658,              0.0054658
                    232,                0.48659,                0.44882,                 1.0363,                0.87563,                0.79802,                 0.8525,                0.72666,                0.66533,                0.74926,                 1.2231,               0.005446,               0.005446,               0.005446
                    233,                0.47047,                0.42527,                 1.0274,                0.88203,                0.79294,                0.84989,                0.72541,                0.66703,                0.76046,                 1.2213,              0.0054262,              0.0054262,              0.0054262
                    234,                 0.4788,                0.44184,                 1.0314,                 0.8714,                0.79709,                0.84734,                0.72066,                0.66897,                0.76024,                 1.2263,              0.0054064,              0.0054064,              0.0054064
                    235,                0.48474,                0.43649,                 1.0329,                0.85393,                0.80795,                0.84544,                0.72074,                0.66697,                0.76405,                 1.2241,              0.0053866,              0.0053866,              0.0053866
                    236,                0.47871,                0.44365,                 1.0384,                0.85506,                0.81021,                0.84491,                0.71929,                0.67417,                0.77516,                 1.2341,              0.0053668,              0.0053668,              0.0053668
                    237,                0.46808,                0.43876,                 1.0271,                0.87892,                0.79062,                0.84886,                0.72135,                 0.6745,                0.77889,                 1.2349,               0.005347,               0.005347,               0.005347
                    238,                0.48013,                0.43763,                 1.0278,                0.88071,                0.79779,                0.84955,                0.72318,                0.67377,                0.77855,                 1.2334,              0.0053272,              0.0053272,              0.0053272
                    239,                0.47975,                0.43079,                 1.0379,                0.85891,                0.81316,                0.85033,                0.72623,                0.67403,                0.77552,                 1.2341,              0.0053074,              0.0053074,              0.0053074
                    240,                0.47334,                0.42474,                 1.0292,                0.88551,                0.78685,                0.85091,                0.72634,                0.67264,                0.77709,                 1.2327,              0.0052876,              0.0052876,              0.0052876
                    241,                0.48687,                0.44201,                 1.0333,                0.89096,                0.78561,                0.85015,                0.72725,                0.66946,                0.76885,                  1.229,              0.0052678,              0.0052678,              0.0052678
                    242,                0.46396,                0.42049,                 1.0323,                 0.8917,                0.78078,                0.85045,                0.73108,                 0.6652,                0.76799,                 1.2286,               0.005248,               0.005248,               0.005248
                    243,                0.47019,                0.43272,                 1.0308,                0.88312,                0.79002,                0.84776,                0.72828,                0.66134,                0.77564,                  1.224,              0.0052282,              0.0052282,              0.0052282
                    244,                0.46436,                0.42798,                 1.0258,                 0.8811,                0.79159,                 0.8472,                0.72302,                0.66442,                0.77739,                 1.2248,              0.0052084,              0.0052084,              0.0052084
                    245,                0.46681,                0.42712,                 1.0243,                0.87309,                0.80473,                0.84839,                0.72262,                 0.6629,                0.77905,                  1.221,              0.0051886,              0.0051886,              0.0051886
                    246,                0.47363,                0.42889,                 1.0299,                0.86997,                0.80659,                0.84951,                0.72708,                0.66788,                0.77827,                 1.2236,              0.0051688,              0.0051688,              0.0051688
