                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     39,                0.76719,                0.87509,                 1.2316,                0.88635,                0.72721,                0.81301,                0.64077,                0.82893,                0.93251,                 1.3188,               0.008779,               0.008779,               0.008779
                     40,                0.76229,                0.85757,                 1.2239,                0.86418,                0.75578,                0.82565,                0.65725,                0.81839,                0.85716,                 1.3135,               0.008746,               0.008746,               0.008746
                     41,                0.75679,                  0.867,                 1.2311,                0.83148,                0.76085,                0.81655,                0.64702,                0.81424,                0.91266,                 1.3055,               0.008713,               0.008713,               0.008713
                     42,                0.76838,                0.85959,                 1.2255,                 0.8525,                0.74876,                0.81906,                 0.6518,                0.81755,                0.89776,                 1.2981,                0.00868,                0.00868,                0.00868
                     43,                0.74612,                0.85314,                 1.2153,                0.82501,                0.76457,                0.81956,                0.65367,                0.81157,                0.90249,                 1.3111,               0.008647,               0.008647,               0.008647
                     44,                0.74126,                0.82873,                 1.2116,                0.82128,                0.77651,                0.81965,                0.65863,                0.80986,                0.85408,                 1.3063,               0.008614,               0.008614,               0.008614
                     45,                  0.732,                0.82007,                 1.1995,                0.82649,                0.74214,                0.80077,                0.63364,                0.83738,                0.90268,                 1.3295,               0.008581,               0.008581,               0.008581
                     46,                0.74045,                0.82294,                 1.1984,                0.83639,                0.73558,                0.80912,                0.65819,                0.79513,                0.91365,                 1.2865,               0.008548,               0.008548,               0.008548
                     47,                0.73089,                 0.8172,                  1.203,                0.84398,                0.74539,                0.80541,                0.64824,                0.81774,                 0.9244,                 1.3042,               0.008515,               0.008515,               0.008515
                     48,                0.72183,                0.78352,                 1.1891,                0.86474,                0.74259,                0.81973,                 0.6599,                 0.7774,                0.85861,                 1.2753,               0.008482,               0.008482,               0.008482
                     49,                0.72386,                0.79398,                 1.2004,                0.82445,                0.76838,                0.82463,                0.66967,                0.77716,                0.87496,                 1.2701,               0.008449,               0.008449,               0.008449
                     50,                0.72047,                0.77606,                 1.1962,                0.88449,                0.75057,                 0.8298,                0.67518,                0.76935,                0.83898,                 1.2603,               0.008416,               0.008416,               0.008416
                     51,                 0.7212,                0.79564,                 1.1971,                0.83531,                0.75773,                0.81384,                0.65626,                 0.7824,                0.87985,                   1.27,               0.008383,               0.008383,               0.008383
                     52,                0.71791,                0.79242,                 1.1864,                0.84323,                0.77347,                 0.8271,                0.65862,                0.81922,                0.87568,                 1.3017,                0.00835,                0.00835,                0.00835
                     53,                  0.712,                0.79088,                 1.1904,                 0.8518,                0.75306,                0.81691,                0.65204,                0.79528,                 0.8974,                 1.3034,               0.008317,               0.008317,               0.008317
                     54,                0.71101,                0.78877,                 1.1918,                 0.8816,                 0.7394,                0.82306,                0.66174,                0.78551,                0.86345,                 1.2805,               0.008284,               0.008284,               0.008284
                     55,                0.70432,                0.76887,                 1.1804,                0.84256,                0.78316,                0.83229,                 0.6657,                0.78102,                0.81993,                 1.2722,               0.008251,               0.008251,               0.008251
                     56,                0.68834,                0.76274,                 1.1786,                0.88136,                0.72728,                0.81996,                0.66232,                0.76279,                0.85545,                 1.2701,               0.008218,               0.008218,               0.008218
                     57,                0.69127,                 0.7657,                 1.1716,                0.86061,                 0.7588,                0.82566,                0.66812,                0.75674,                0.85094,                 1.2517,               0.008185,               0.008185,               0.008185
                     58,                0.69086,                0.75267,                 1.1774,                0.83077,                0.76412,                0.82122,                0.65436,                 0.7973,                0.88054,                 1.2888,               0.008152,               0.008152,               0.008152
                     59,                0.68396,                 0.7395,                 1.1691,                 0.8763,                0.74263,                0.82853,                0.66973,                0.76552,                0.83518,                 1.2525,               0.008119,               0.008119,               0.008119
                     60,                 0.6907,                0.74671,                 1.1813,                0.82939,                 0.7544,                0.82086,                0.67222,                0.75441,                0.87885,                  1.254,               0.008086,               0.008086,               0.008086
                     61,                0.68908,                0.73955,                 1.1687,                0.87685,                0.74873,                0.82114,                0.67035,                0.74421,                0.86154,                 1.2509,               0.008053,               0.008053,               0.008053
                     62,                0.68487,                0.73354,                  1.167,                0.88045,                 0.7597,                0.82819,                0.67265,                0.74231,                0.85355,                  1.244,                0.00802,                0.00802,                0.00802
                     63,                0.68226,                0.73154,                  1.165,                0.85081,                0.75614,                0.80567,                0.64406,                0.77692,                0.88634,                 1.3014,               0.007987,               0.007987,               0.007987
                     64,                0.67335,                0.70982,                 1.1641,                0.85672,                0.76754,                0.82491,                0.66653,                0.76442,                0.84711,                 1.2764,               0.007954,               0.007954,               0.007954
                     65,                0.67143,                0.72488,                 1.1628,                0.84717,                0.77493,                0.82306,                0.67427,                0.76349,                  0.852,                 1.2573,               0.007921,               0.007921,               0.007921
                     66,                  0.679,                 0.7291,                 1.1664,                0.80728,                0.79967,                0.81934,                0.64835,                0.79654,                0.86815,                 1.3003,               0.007888,               0.007888,               0.007888
                     67,                0.68058,                0.70097,                 1.1587,                0.85379,                0.75409,                0.83295,                0.67631,                0.74278,                0.83898,                 1.2361,               0.007855,               0.007855,               0.007855
                     68,                0.66363,                0.70337,                 1.1548,                0.87995,                0.75695,                0.83403,                0.67889,                0.76935,                 0.8214,                 1.2571,               0.007822,               0.007822,               0.007822
                     69,                0.65863,                0.68375,                  1.155,                0.87277,                0.75819,                0.81897,                0.66855,                0.75318,                0.85398,                 1.2505,               0.007789,               0.007789,               0.007789
                     70,                0.66289,                 0.7053,                 1.1433,                0.86641,                0.77809,                0.82765,                0.67513,                 0.7689,                0.83866,                 1.2653,               0.007756,               0.007756,               0.007756
                     71,                0.66343,                0.70477,                 1.1586,                0.86371,                 0.7701,                0.82578,                0.66562,                0.76157,                0.87831,                 1.2564,               0.007723,               0.007723,               0.007723
                     72,                0.66805,                0.69655,                 1.1572,                0.84182,                0.78036,                0.83415,                0.68018,                0.73082,                0.83311,                  1.243,                0.00769,                0.00769,                0.00769
                     73,                0.65007,                0.68447,                 1.1515,                0.86371,                0.76436,                0.82359,                0.67219,                0.75737,                0.84023,                 1.2621,               0.007657,               0.007657,               0.007657
                     74,                0.65581,                0.68862,                 1.1496,                0.89425,                0.74299,                0.83311,                0.67922,                0.75726,                0.81666,                 1.2625,               0.007624,               0.007624,               0.007624
                     75,                0.64336,                0.66397,                 1.1383,                0.87427,                0.77825,                0.83904,                0.68542,                0.75472,                0.80886,                 1.2619,               0.007591,               0.007591,               0.007591
                     76,                0.66107,                0.67294,                 1.1449,                0.84607,                0.77414,                0.83111,                 0.6889,                0.73265,                0.81592,                 1.2364,               0.007558,               0.007558,               0.007558
                     77,                0.64535,                0.66008,                 1.1406,                0.86814,                0.76411,                 0.8245,                0.67282,                0.75006,                0.84605,                 1.2564,               0.007525,               0.007525,               0.007525
                     78,                0.64054,                0.67481,                 1.1368,                0.84098,                0.77665,                0.82029,                0.67466,                 0.7424,                0.84976,                 1.2599,               0.007492,               0.007492,               0.007492
                     79,                0.63324,                 0.6608,                 1.1278,                 0.8752,                0.73844,                0.82314,                0.66611,                0.74879,                0.83406,                 1.2665,               0.007459,               0.007459,               0.007459
                     80,                0.63466,                0.65118,                 1.1368,                0.87552,                0.77131,                0.83861,                0.69312,                0.72348,                0.80452,                 1.2379,               0.007426,               0.007426,               0.007426
                     81,                  0.643,                0.66374,                 1.1414,                0.87288,                0.75207,                0.82786,                 0.6745,                0.76681,                0.87025,                 1.2783,               0.007393,               0.007393,               0.007393
                     82,                0.63887,                 0.6427,                 1.1392,                0.85884,                0.79167,                0.84017,                 0.6923,                0.73144,                0.81429,                 1.2272,                0.00736,                0.00736,                0.00736
                     83,                0.61876,                0.65168,                 1.1225,                0.82231,                0.78753,                0.83062,                0.69179,                 0.7219,                0.83018,                 1.2306,               0.007327,               0.007327,               0.007327
                     84,                0.62908,                0.63892,                 1.1356,                0.83948,                0.77272,                0.81586,                0.67565,                 0.7365,                0.88498,                 1.2476,               0.007294,               0.007294,               0.007294
                     85,                0.63129,                0.63876,                 1.1357,                0.82398,                0.77976,                0.82561,                0.67554,                0.73454,                0.83617,                 1.2437,               0.007261,               0.007261,               0.007261
                     86,                0.61127,                0.61628,                 1.1222,                0.88619,                0.74977,                0.83424,                0.69706,                0.71127,                  0.802,                 1.2222,               0.007228,               0.007228,               0.007228
                     87,                0.62465,                0.64491,                 1.1286,                0.86268,                0.77241,                0.82443,                0.68469,                0.73261,                0.84111,                 1.2422,               0.007195,               0.007195,               0.007195
                     88,                0.62366,                0.63071,                 1.1249,                 0.8535,                 0.7826,                0.83584,                0.69892,                0.71553,                0.81107,                 1.2286,               0.007162,               0.007162,               0.007162
                     89,                0.61226,                0.62566,                 1.1311,                0.87276,                0.78384,                0.83803,                0.69215,                0.72784,                0.81237,                  1.237,               0.007129,               0.007129,               0.007129
                     90,                0.62471,                0.63052,                 1.1229,                0.86896,                0.76869,                0.83292,                0.68308,                0.73008,                0.79988,                 1.2315,               0.007096,               0.007096,               0.007096
                     91,                0.61374,                0.62063,                 1.1184,                0.88042,                0.76938,                0.83703,                0.69947,                0.72079,                0.81899,                 1.2245,               0.007063,               0.007063,               0.007063
                     92,                0.61249,                0.60263,                 1.1226,                0.89283,                0.78166,                0.84493,                0.69884,                0.72253,                0.79717,                 1.2265,                0.00703,                0.00703,                0.00703
                     93,                0.61494,                0.62031,                 1.1237,                0.87927,                0.77534,                0.84765,                0.70113,                0.71981,                0.77265,                 1.2348,               0.006997,               0.006997,               0.006997
                     94,                0.62317,                0.62744,                 1.1276,                0.86396,                0.77394,                0.83789,                0.68499,                0.73003,                0.81462,                 1.2443,               0.006964,               0.006964,               0.006964
                     95,                0.59686,                0.61003,                 1.1093,                0.85131,                0.81353,                0.84569,                0.69804,                  0.723,                0.75668,                 1.2435,               0.006931,               0.006931,               0.006931
                     96,                 0.5984,                0.60238,                 1.1159,                0.84717,                0.78842,                0.82709,                0.68441,                0.71664,                0.83172,                 1.2296,               0.006898,               0.006898,               0.006898
                     97,                0.60757,                0.60195,                 1.1144,                0.84268,                0.78629,                0.83673,                0.69524,                0.71968,                0.80522,                 1.2253,               0.006865,               0.006865,               0.006865
                     98,                0.59417,                0.60968,                  1.116,                0.82406,                0.80142,                0.83695,                 0.6953,                0.70862,                0.79866,                 1.2198,               0.006832,               0.006832,               0.006832
                     99,                0.59391,                0.60383,                 1.1047,                0.85426,                0.78169,                0.83308,                0.69153,                0.71593,                0.80418,                  1.237,               0.006799,               0.006799,               0.006799
                    100,                0.59573,                0.60172,                 1.1087,                0.86256,                0.77884,                0.82696,                 0.6821,                 0.7349,                0.81065,                 1.2621,               0.006766,               0.006766,               0.006766
                    101,                0.59205,                0.60141,                 1.1034,                0.87041,                 0.7762,                0.84312,                0.70149,                0.70372,                0.80174,                 1.2261,               0.006733,               0.006733,               0.006733
                    102,                0.58982,                0.58069,                 1.1051,                 0.8557,                0.79451,                0.84624,                0.70404,                0.72144,                 0.7888,                 1.2527,                 0.0067,                 0.0067,                 0.0067
                    103,                0.59125,                0.59202,                 1.1069,                0.88739,                0.77309,                 0.8467,                0.69954,                0.72004,                0.78303,                 1.2555,               0.006667,               0.006667,               0.006667
                    104,                0.58907,                0.58281,                 1.0996,                0.88987,                0.79271,                0.85134,                0.70208,                0.72166,                  0.791,                 1.2379,               0.006634,               0.006634,               0.006634
                    105,                0.57761,                0.56773,                 1.0935,                0.83111,                0.80973,                0.84457,                0.70171,                0.70126,                 0.7594,                 1.2236,               0.006601,               0.006601,               0.006601
                    106,                0.58012,                0.58021,                 1.0985,                0.87355,                0.77907,                0.83596,                0.68902,                0.71952,                0.77875,                 1.2331,               0.006568,               0.006568,               0.006568
                    107,                0.58611,                0.57537,                 1.1001,                0.87881,                0.78244,                0.84348,                0.70419,                0.71353,                0.76496,                 1.2327,               0.006535,               0.006535,               0.006535
                    108,                0.57993,                0.57133,                 1.1019,                0.85959,                 0.7988,                0.84112,                0.70772,                0.70268,                0.76441,                  1.222,               0.006502,               0.006502,               0.006502
                    109,                0.57804,                 0.5659,                 1.1006,                0.85329,                0.80969,                 0.8569,                0.71123,                0.71231,                0.75416,                 1.2358,               0.006469,               0.006469,               0.006469
                    110,                0.58611,                0.57862,                 1.0988,                0.86755,                0.80565,                0.84416,                0.70448,                0.71537,                0.75903,                 1.2302,               0.006436,               0.006436,               0.006436
                    111,                0.57423,                0.57009,                  1.098,                0.86619,                0.79648,                0.84644,                0.70064,                0.71606,                 0.7425,                 1.2369,               0.006403,               0.006403,               0.006403
                    112,                0.57839,                0.56495,                 1.0925,                0.87038,                0.78963,                0.84843,                0.70172,                 0.7168,                0.75767,                 1.2519,                0.00637,                0.00637,                0.00637
                    113,                0.57716,                0.56213,                 1.1015,                0.86711,                  0.796,                0.84203,                0.69737,                0.71433,                0.76432,                 1.2245,               0.006337,               0.006337,               0.006337
                    114,                0.58361,                0.56572,                 1.0952,                0.87602,                0.78865,                0.84937,                  0.709,                0.70061,                0.75669,                 1.2311,               0.006304,               0.006304,               0.006304
                    115,                0.57394,                0.54499,                 1.0915,                0.84476,                  0.804,                0.84014,                0.69584,                0.70124,                0.77115,                 1.2261,               0.006271,               0.006271,               0.006271
                    116,                0.56585,                0.55117,                 1.0848,                0.87848,                0.79821,                0.84862,                0.70648,                0.69866,                0.73908,                 1.2164,               0.006238,               0.006238,               0.006238
                    117,                0.57455,                 0.5646,                 1.0964,                0.85924,                0.78219,                 0.8398,                0.69314,                0.71717,                0.80977,                 1.2305,               0.006205,               0.006205,               0.006205
                    118,                0.56448,                0.54382,                 1.0835,                0.87155,                 0.7855,                0.84447,                0.69995,                0.70353,                0.78981,                 1.2293,               0.006172,               0.006172,               0.006172
                    119,                0.56814,                0.55733,                 1.0948,                0.83385,                0.80071,                0.84298,                0.70384,                0.72234,                0.80197,                  1.244,               0.006139,               0.006139,               0.006139
                    120,                0.56213,                 0.5599,                 1.0859,                0.82463,                0.80943,                0.83187,                0.69419,                 0.7049,                0.79019,                 1.2256,               0.006106,               0.006106,               0.006106
                    121,                0.55931,                 0.5473,                 1.0881,                0.86417,                 0.7969,                0.84727,                0.71004,                0.69077,                0.74884,                 1.2105,               0.006073,               0.006073,               0.006073
                    122,                0.56152,                0.54527,                 1.0932,                0.86841,                0.78624,                0.83305,                0.69874,                0.71304,                0.81107,                 1.2411,                0.00604,                0.00604,                0.00604
                    123,                0.55495,                0.54574,                 1.0827,                0.86049,                0.79924,                0.84606,                0.69825,                0.69783,                 0.7655,                 1.2253,               0.006007,               0.006007,               0.006007
                    124,                 0.5595,                0.54299,                 1.0796,                0.84973,                0.80146,                0.84004,                0.69677,                0.70945,                0.76543,                 1.2475,               0.005974,               0.005974,               0.005974
                    125,                0.55552,                 0.5411,                  1.084,                0.86393,                0.78196,                0.83978,                0.70122,                0.69806,                0.80684,                 1.2293,               0.005941,               0.005941,               0.005941
                    126,                0.56045,                 0.5399,                 1.0858,                 0.8743,                0.77903,                0.83432,                0.70023,                0.69649,                0.81789,                 1.2273,               0.005908,               0.005908,               0.005908
                    127,                0.54692,                 0.5375,                 1.0832,                0.86201,                0.78691,                0.83928,                0.70772,                0.69047,                0.78747,                 1.2134,               0.005875,               0.005875,               0.005875
                    128,                0.54635,                0.53046,                 1.0815,                0.84156,                0.81971,                0.84247,                0.70997,                0.69279,                0.78537,                 1.2164,               0.005842,               0.005842,               0.005842
                    129,                0.56203,                0.53611,                 1.0886,                0.87105,                 0.7946,                 0.8397,                 0.6999,                0.69765,                0.77892,                 1.2261,               0.005809,               0.005809,               0.005809
                    130,                0.55331,                0.53642,                  1.084,                0.84438,                0.82022,                0.84892,                0.70804,                0.70575,                0.75282,                 1.2302,               0.005776,               0.005776,               0.005776
                    131,                0.55296,                0.53079,                 1.0722,                0.86183,                0.80809,                0.84814,                0.71068,                0.70087,                0.76041,                 1.2322,               0.005743,               0.005743,               0.005743
                    132,                0.54304,                0.51646,                 1.0721,                0.84015,                0.80654,                0.85472,                0.71108,                0.70023,                0.75017,                 1.2369,                0.00571,                0.00571,                0.00571
                    133,                0.53819,                0.52135,                 1.0764,                0.89064,                0.77943,                0.85162,                0.71555,                0.69595,                0.74893,                 1.2307,               0.005677,               0.005677,               0.005677
                    134,                0.54725,                 0.5243,                 1.0805,                0.87298,                0.79406,                0.84973,                0.71353,                0.69568,                0.77094,                 1.2241,               0.005644,               0.005644,               0.005644
                    135,                0.54042,                0.50885,                  1.068,                0.86383,                 0.7924,                0.84469,                0.71314,                0.68558,                0.76293,                 1.2164,               0.005611,               0.005611,               0.005611
                    136,                 0.5447,                0.51781,                 1.0757,                0.86729,                0.79894,                0.84515,                0.71126,                0.70178,                0.78897,                 1.2269,               0.005578,               0.005578,               0.005578
                    137,                0.53446,                0.50287,                 1.0713,                0.87144,                 0.7996,                0.84708,                 0.7096,                0.67613,                0.75244,                 1.2055,               0.005545,               0.005545,               0.005545
                    138,                0.54251,                0.51028,                 1.0681,                0.87245,                0.80229,                0.84449,                0.70782,                0.69158,                0.77042,                 1.2189,               0.005512,               0.005512,               0.005512
                    139,                 0.5428,                0.51994,                  1.076,                0.86166,                0.79981,                0.83855,                0.69995,                0.68709,                 0.7726,                 1.2207,               0.005479,               0.005479,               0.005479
                    140,                0.53488,                0.50412,                  1.067,                0.86326,                0.79764,                0.84596,                0.71076,                0.69798,                0.77781,                 1.2198,               0.005446,               0.005446,               0.005446
                    141,                0.53409,                0.51191,                 1.0682,                0.87484,                0.79474,                0.85077,                0.72237,                0.66768,                0.74108,                 1.1939,               0.005413,               0.005413,               0.005413
                    142,                0.54506,                0.52497,                 1.0782,                0.85695,                0.80885,                0.84776,                0.71286,                0.68473,                0.79455,                 1.2148,                0.00538,                0.00538,                0.00538
                    143,                0.53122,                0.51325,                 1.0632,                0.87453,                0.79749,                0.84979,                0.71189,                0.69506,                0.77769,                 1.2226,               0.005347,               0.005347,               0.005347
                    144,                0.53201,                0.49634,                 1.0683,                 0.8819,                0.80351,                0.85528,                0.72325,                0.68061,                0.76431,                 1.2115,               0.005314,               0.005314,               0.005314
                    145,                0.52923,                0.50156,                 1.0721,                0.87879,                0.80344,                0.85672,                0.72335,                0.68763,                0.75683,                 1.2213,               0.005281,               0.005281,               0.005281
                    146,                0.53229,                0.50512,                  1.067,                0.89187,                0.78361,                0.84645,                0.71126,                0.69197,                0.75783,                 1.2306,               0.005248,               0.005248,               0.005248
                    147,                0.52497,                0.49879,                 1.0648,                0.89755,                0.78431,                0.85041,                0.71606,                0.69847,                0.74063,                 1.2287,               0.005215,               0.005215,               0.005215
                    148,                0.53819,                 0.5098,                 1.0664,                0.85926,                0.81263,                0.85238,                 0.7183,                0.69222,                0.74995,                 1.2247,               0.005182,               0.005182,               0.005182
                    149,                0.52466,                0.50032,                 1.0626,                0.86347,                0.80637,                0.84595,                0.71606,                0.69827,                0.76964,                 1.2299,               0.005149,               0.005149,               0.005149
                    150,                0.52023,                0.48652,                 1.0583,                0.86656,                0.79935,                0.84749,                0.71095,                0.70641,                0.74247,                 1.2406,               0.005116,               0.005116,               0.005116
                    151,                0.50923,                0.47627,                 1.0505,                0.89824,                0.79085,                0.84527,                0.71068,                0.70031,                0.76194,                 1.2262,               0.005083,               0.005083,               0.005083
                    152,                0.52064,                0.48936,                 1.0635,                0.87513,                0.79671,                0.84712,                0.71719,                0.69258,                0.74955,                 1.2106,                0.00505,                0.00505,                0.00505
                    153,                0.51497,                 0.4881,                 1.0575,                 0.8787,                0.80508,                0.84865,                0.71464,                0.68552,                0.73999,                 1.2118,               0.005017,               0.005017,               0.005017
                    154,                0.51866,                0.48332,                 1.0558,                0.86887,                0.81434,                0.85608,                 0.7181,                0.68612,                0.74513,                 1.2187,               0.004984,               0.004984,               0.004984
                    155,                0.51415,                0.48862,                 1.0606,                0.87077,                0.79486,                0.84483,                0.70789,                0.68245,                0.76353,                  1.209,               0.004951,               0.004951,               0.004951
                    156,                0.50717,                0.47571,                 1.0542,                0.86612,                0.81147,                0.84969,                0.71576,                0.68437,                 0.7543,                 1.2074,               0.004918,               0.004918,               0.004918
                    157,                0.50914,                0.47664,                 1.0545,                0.87872,                0.80504,                0.85016,                0.71729,                0.67735,                0.76016,                 1.2112,               0.004885,               0.004885,               0.004885
                    158,                0.51224,                0.48378,                 1.0518,                0.87296,                0.80655,                0.84925,                0.71578,                0.67615,                0.74735,                 1.2131,               0.004852,               0.004852,               0.004852
                    159,                0.51091,                0.47192,                 1.0534,                0.87924,                0.80937,                 0.8494,                0.71984,                0.68565,                0.76711,                 1.2224,               0.004819,               0.004819,               0.004819
                    160,                0.50675,                0.48229,                 1.0501,                0.85192,                0.79961,                0.84287,                0.71358,                0.68203,                0.79092,                 1.2172,               0.004786,               0.004786,               0.004786
                    161,                0.50505,                 0.4835,                 1.0564,                0.87054,                0.79778,                 0.8441,                0.71844,                0.67109,                0.78333,                 1.2096,               0.004753,               0.004753,               0.004753
